id,content,timestamp,username,userdisplayname,userlocation,retweetCount,likeCount,language,source
1635687444589821952,"For #DataCleaningChallenge think about this way. If you start out with data that:
❌Has empty rows
❌Has inconsistent case
❌Duplicate rows
🔍The results you're going to get are not going to be great for your audience and it will NOT HELP you make better decisions #DataAnalytics",2023-03-14 17:00:51+00:00,axel_bol,Axel Alvarado,,0,0,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>"
1635684863763263496,"I participated in the #DataCleaningchallenge for FIFA 21 using #Python, #Numpy and #Pandas. I made sure every column are checked and cleaned properly. 
Also the codes are well commented for proper understanding.
Check my notebook with the link below 

https://t.co/qNYUYpbqYE",2023-03-14 16:50:35+00:00,Greatmedy,Jubril CFC💙 𓃵,"Stamford Bridge, England",1,4,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635680426592280577,"Day 2 of the #DataCleaningchallenge ,I am really learning alot,thanks to @PromiseNonso_  for organizing this https://t.co/bF0pCS3YG9",2023-03-14 16:32:57+00:00,willznoel,willznoel,,0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635675342785396736,"Just finished the #DataCleaningchallenge  project. Ngl it was challenging but rewarding! After days of wrangling the really messy FIFA data 😂, I'm happy I could come about a clean, accurate dataset easy to work with.
Thank you @PromiseNonso_  @vicSomadina  for organizing this! https://t.co/wlew0oPjyu",2023-03-14 16:12:45+00:00,SidiqAyo,Sidiq Ayọ̀,,4,16,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1635674374576513024,"@olanetsoft @dsn_ai_network @coursera @udacity @Rita_tyna @techupafrica_ @ABofficial_NG @github @AltSchoolAfrica In summary not having a good laptop has been a challenge for me not been able to participate in the ongoing #DataCleaningchallenge 
And my slow pace in learning on Datacamp and Dataquest",2023-03-14 16:08:54+00:00,Matrix_Newton,Martin (Ghoxtman) ✨🦿📊,Remote,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635673646822727681,"Another beautiful thing about this #DataCleaningchallenge is the reawakening in the minds of many Data Analysts of how important data cleaning is for analysis.

Lots' been given to Visualizations, I'm glad data cleaning is now getting the attention it deserves😂",2023-03-14 16:06:01+00:00,josh__ekwunife,JOSH,Above ,0,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635672399990366210,"Why we don't live in a perfect world❓
Almost always we are using data that isn't our own so it might be data that we've been sent from somebody else it might be data that we've downloaded from an external system or something imported from the web #DataCleaningChallenge",2023-03-14 16:01:04+00:00,axel_bol,Axel Alvarado,,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1635662769151148032,"I finally found a community of aspiring data analyst and jumped on to #DataCleaningchallenge. Lots of new methods learned.

@Alex_TheAnalyst 
@DataDaft 
@PromiseNonso_ 

Click the link to checkout how I did my cleaning
https://t.co/87WDTrj2fq",2023-03-14 15:22:47+00:00,zitshavez,Mr. Ibrahim_Zakari 🇬🇭,"Kamp-Lintfort, Deutschland",0,6,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1635661960397062146,"The #DataCleaningchallenge is a real challenge, but it is well worth the effort. I recommend all newbies to give it a try.  Thank you @PromiseNonso_  for this wonderful  opportunity I hope we don't stop here?
 
These are the things I did while cleaning the data👇 https://t.co/EA2i5lpBjc",2023-03-14 15:19:35+00:00,oluwagentu,Afolabi,"Alagbado, Nigeria",14,99,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1635651658494488579,"Ok, so it's Day 4 of the #DataCleaningchallenge with @PromiseNonso_ &amp; @vicSomadina &amp; the data community, and this is very exciting. (Getting serious with it now) already cleaned 11 Features of the FiFA 21 dataset.
#data #python. Thanks data peeps 
Very Interesting something 🙃🙃 https://t.co/AzFtfRfKfG",2023-03-14 14:38:38+00:00,AlabiMarvellou3,Marvellous Alabi,Nigeria,0,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635651266268233731,"Learning as much as I can from all of you guys
Bad Laptop didn't let me participate 😪
#DataCleaningchallenge",2023-03-14 14:37:05+00:00,OdosaYo,Odosamamwen 💀📊⚓,"Benin-City, Nigeria",0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635646549840609281,#DataCleaningchallenge and we are here ! https://t.co/bwH24qaGTO,2023-03-14 14:18:20+00:00,KnowledgeMuten2,Knowledge Mutendi,"Harare, Zimbabwe",0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1635644376662810625,"I face a struggle in making the EDA. Disclaimer: Well, I am just a mediocre football fan who only watch football matches during world cup (which is every 4 years) 😭🤭

So, today I dedicate my time to learn about the terminology 😵‍💫😬

#DataCleaningChallenge",2023-03-14 14:09:42+00:00,raniahana___,Rania Hana 🐣,Indonesia,0,0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1635636915520040961,"Day 5 of #DataCleaningchallenge 
Day 2 for me and almost done.
And no, I didn’t sleep last night.

@PromiseNonso_ 
@vicSomadina 
#DataCleaningchallenge 
#DataAnalytics https://t.co/JeALJs4UjP",2023-03-14 13:40:03+00:00,Adiaha_Ikono,Lone Wolf,"Federal Capital Territory, Nig",1,4,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1635634403379654656,"Day 26 of #100DaysOfCode 
🔷 solved 5 problems in @leetcode.
🔷 working on the #DataCleaningchallenge project.
#Python #leetcode #100daysofcodechallenge",2023-03-14 13:30:05+00:00,ashamali369,Asha Mali,Bangalore,1,9,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635631616235126784,"Nana Ama McBrown officially reveals why she left her former employers UTV

Sark Presec #KNUSTGraduation Jeho Togo Tirries Tuesday Despite Media Ogun State #asaaseabs Obasanjo Marvin Pedri Malema #BBTitans   #RoadToStonebwoysAlbum #DataCleaningchallenge Senate President Sarkodie https://t.co/V8K5MxsgPs",2023-03-14 13:19:00+00:00,sarpcessgh_,sarpcessghdotcom,,1,5,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1635631509834022913,"Data cleaning is arguably the most important step in data analysis. As you all know, a dirty data makes a dirty analysis. 

The #datacleaningchallenge hosted by @PromiseNonso_ was tedious and challenging at the same time preparing me for more advanced roles.",2023-03-14 13:18:35+00:00,mb_awak,Mbuotidem,,1,3,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1635630423345876992,"Me in #DataCleaningchallenge 
I will clean this data in 2 days, it wouldn't waste my time at all.

One guy in excel group: have converted the height the ft and want to convert it again. How do I do it?

Me: so height dey the data and I no know",2023-03-14 13:14:16+00:00,WilliamsNwachi,William Nwachi,Nigeria,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635624918866960384,Creating an Entity Relationship (ER) with Excel. Soon to be taken to power query editor in Powerbi #DataCleaningchallenge https://t.co/koXsRCunE4,2023-03-14 12:52:23+00:00,LateefGideon,Salau Lateef Gideon,Nigeria,0,1,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1635623953266868229,"I just completed the #DataCleaningchallenge. It was a challenge worth going for. Thanks to @PromiseNonso_ and @vicSomadina for this opportunity

#DataCleaningchallenge is here to stay...

Check mine here

https://t.co/C6IIlz8m9g",2023-03-14 12:48:33+00:00,leoknaw_,iShotTheSheriff,,1,5,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1635623049880903680,"This thing called marriage

Sark Nana Ama McBrown Presec #KNUSTGraduation Jeho Togo Tirries Tuesday Despite Media Ogun State #asaaseabs Obasanjo Marvin Pedri Malema #BBTitans #ElclasicoInGhana #RoadToStonebwoysAlbum #DataCleaningchallenge Senate President Best Urban Euro 2024 https://t.co/g13jPEaksz",2023-03-14 12:44:58+00:00,sarpcessgh_,sarpcessghdotcom,,7,23,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1635622882662285314,"Finally finally, I am also done with #DataCleaningchallenge where I cleaned dirty FIFA dataset.
I am so thankful to @PromiseNonso_  for organising this challenge. I literally learned a lot from the community. Thank you.",2023-03-14 12:44:18+00:00,Magical_45,_Immy🖤🕵️,Lost Somewhere.,3,18,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1635621066818068482,I had been looking for a data community for the longest time and the #DataCleaningchallenge gave me what I needed and more. Cleaning this This FiFA 21 dataset by @PromiseNonso_  and @vicSomadina definitely added to my python skills. https://t.co/cfVRI9n6rF,2023-03-14 12:37:05+00:00,likedbyJ,Judith| Data & Tech,,18,160,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1635620360467906562,"Oh God of Data 
Well, I had fun participating in the data cleaning challenge by @PromiseNonso_ and @vicSomadina. Also to the python Ninjas. Those guys are amazing 😍, It was a great pleasure working with them.

https://t.co/WLTyOuE5EH

#datacleaningchallenge",2023-03-14 12:34:16+00:00,AmLegendseyi,Legend Seyi,"lagos state, Nigeria",0,11,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635619983391686670,"@PromiseNonso_ 
It's Day5 already but still feels like I haven't done any cleaning yet.
So far, this #datacleaningchallenge has been an eye opener for me...",2023-03-14 12:32:47+00:00,MaryOkeke19,Mary_Okeke,"Lagos, Nigeria.",0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1635617981186048000,Data Cleaning can be tedious and challenging but it is so interesting when you're able to get rid of those jargons in your datasets😄😄 It's Day4 of the #DataCleaningchallenge but I just started my cleaning process yesterday.  Thank you for this challenge @PromiseNonso_ LFG🔥,2023-03-14 12:24:49+00:00,ridwanwahabayo,"radoranking(💙,🧡)🛸","Ibadan, Nigeria",2,11,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635609541944684545,"So yesterday on this #Datacleaningchallenge , I didn't know how messy this data was till I looked well

I was almost crying cos it felt like I didn't know anything
And I really hate feeling that way cos I'm a smart girl",2023-03-14 11:51:17+00:00,A_jarOfInem,I.N.E.M.E.S.I.T💗,"Lagos, Nigeria",1,3,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635597617647304704,"The tools for this data cleaning challenge is PowerQuery editor on Excel,you can see my step-by-step cleaning process documented here.#DataCleaningchallenge thanks to @PromiseNonso_  for the opportunity to participate in this challenge 
#DataAnalytics

https://t.co/XGcAO0GcVx",2023-03-14 11:03:54+00:00,klassicayo,klassical,,0,2,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
1635595248284868608,"A detailed explanation of what this data set has done to me in 4 days. 

Let me get myself off the floor. 
@PromiseNonso_,  you did this 😒😒😒😣😣😒😒😣
#DataCleaningchallenge https://t.co/W4cvJ44Rms",2023-03-14 10:54:29+00:00,BASSA14,Bassa J Bassa.,"Glasgow, Scotland",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635591304334671872,"If you see me talking to myself today, just go your separate way and leave me alone. This data cleaning isn't for the faint-hearted 😂😂.

Well played, @PromiseNonso_
😂😂😂. Heaven knows that I didn't offend you in any way haha. 
But we move!! 

#DataCleaningchallenge",2023-03-14 10:38:49+00:00,BASSA14,Bassa J Bassa.,"Glasgow, Scotland",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635582032641228801,"I completed Beginners Data analysis certification course on @aptlearn_io  taught by @TheOyinbooke 
It was so insightful 👌
Hoping to participate in the #DataCleaningchallenge someday😇
@Kynsofficial 
@JA_Olaoye 
@DevTobs https://t.co/yvFaMz9ViQ",2023-03-14 10:01:58+00:00,OmowhumeeZ,Zaynny🥰😍,"Abuja, Nigeria",2,7,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635574335904546816,"Lmao I just dey reason start my cleaning for the #DataCleaningchallenge 
Something that started up to a week now
Wetin dey do me abeg😭😭",2023-03-14 09:31:23+00:00,DAPE_AN,+Sën.py,"Abuja, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635569989800394753,"DAY 4 

Joined a data cleaning challenge with
 @PromiseNonso_.  I am cleaning a fifa '21 data file. The dataset has well over 18600 rows and 80 columns. Since the dataset is as data as data can be. 
I'm willing to take on the task. 

#DataCleaningchallenge 
#DataAnalytics https://t.co/IqoeBjgySL",2023-03-14 09:14:07+00:00,BASSA14,Bassa J Bassa.,"Glasgow, Scotland",0,1,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635564855577985024,#DataCleaningchallenge by @PromiseNonso_ and @vicSomadina. I'm done with 80 percent of the cleaning.,2023-03-14 08:53:43+00:00,KawaiiChizzy,Chizzy@,"Enugu, Nigeria",0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635562373334310912,After Cleaning with Python. I decided to Use Power Query to do the same. SQL NEXT!!!!!!!!! #DataCleaningchallenge https://t.co/V4DOmGeg6M,2023-03-14 08:43:51+00:00,Bionic999,bionic🇳🇬🇳🇬,Everywhere but Nigeria,12,116,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1635541121412608003,"A friend reached out on where to start with #excel and #Powerpoint and I found these two to be good in their foundation. Absolutely free to learn

Excel Course:

https://t.co/mkVLVWRDwK

#DataCleaningchallenge #DataVisualization #DataAnalytics",2023-03-14 07:19:24+00:00,Kenbiz25Keneth,Keneth_Kip,Nairobi ,0,0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>"
1635539222034612225,"To my fellow data analysts, you don’t need more time, you need less distractions. 

#DataCleaningchallenge",2023-03-14 07:11:52+00:00,MANOFVISION01,paulo🦅,,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635524220527468544,"After so many hesitation, I have finally entered the #datacleaningchallenge

It's better late than never.

@PromiseNonso_ 
Thank you for this challenge.

#DataCleaningchallenge 
#DataAnalytics https://t.co/iS8rIK0SGk",2023-03-14 06:12:15+00:00,OdogwuGuyman,Clinton Nwokocha🐍,"Minna, Nigeria",0,2,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
1635520611031056389,"I've just spent day 3 sorting dates. And I still don't understand why somebody wee put wiggly dashes in a dates column.
Whoever put this together, how do you feel knowing the least stressful part of your date columns are the rows without dates? Smh

#DataCleaningChallenge",2023-03-14 05:57:54+00:00,Mr_Barnso,Barna,Nigeria,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"
